,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.02058565763048259,0.02156542945930151,0.02254520128812043,0.02352497311693913,0.02450474494575894,0.025484516774577415,0.02646428860339678,0.0274440604322157,0.028423832261034843,0.029403604089853985,0.03038337591867335,0.031363147747491826,0.032342919576311635,-1.456104187059802,0.0343024632339497,-1.4337875309777428,-1.4226292029367118,0.037241778720406904,-1.400312546854652,0.03920132237804519,-1.3779958907725918,0.041160866035683696,0.04214063786450217,0.04312040969332176,0.0441001815221409,0.045079953350960045,-1.3110459225264108,0.04703949700859811,0.048019268837416584,0.048999040666236615,-1.2664126103622912,-1.255254282321261,0.0519383561526936,0.052918127981512963,0.05389789981033122,-1.2106209701571404,-1.1994626421161096,0.056837215296789756,0.057816987125608454,-1.1659876579930195,-1.1548293299519896,0.060756302612064994,0.06173607444088436,0.05949707593722242,-1.1182220571719044,0.054845091344357444,0.05251909904792629,0.05019310675149402,0.04786711445506153,0.04554112215862882
1,0.019173115428233745,0.020099870197353598,-1.609834906743114,0.021953379735592637,0.022880134504712046,0.023806889273831455,0.024733644042950864,0.025660398812070717,0.026587153581189904,0.027513908350309313,0.028440663119429166,0.029367417888548353,0.030294172657668206,0.03122092742678717,0.03214768219590747,0.03307443696502688,0.03400119173414651,0.03492794650326547,0.03585470127238599,0.03678145604150451,0.037708210810624365,0.038634965579743996,0.039561720348863405,0.04048847511798326,0.04141522988710289,0.042341984656222076,0.043268739425341485,0.044195494194462004,0.04512224896358075,0.04604900373270038,0.046975758501819787,-1.2890394819527387,-1.2779775707530698,0.04975602280917868,0.050682777578297866,-1.244791837154066,0.05253628711653757,0.05346304188565676,0.054389796654775724,-1.2005441923553932,0.056243306193015874,0.057170060962135505,0.058096815731254026,0.05600274849694986,-1.1521308094315579,0.051651326352478266,0.04947561528024336,0.04729990420800845,0.04512419313577176,0.04294848206353663
2,0.017760573225984677,0.018634310935404796,0.019508048644825138,0.020381786354244147,0.02125552406366471,0.02212926177308483,0.02300299948250495,-1.5859965461835681,-1.5750310518252628,-1.5640655574669566,0.02649795032018476,0.027371688029604657,0.028245425739025,0.02911916344844445,0.02999290115786435,0.030866638867284468,0.031740376576704143,0.03261411428612404,0.03348785199554438,0.03436158970496428,0.03523532741438418,0.036109065123804296,0.03698280283322375,-1.4105486364506699,0.03873027825206421,0.03960401596148411,-1.377652153375752,0.0413514913803239,0.0422252290897438,0.04309896679916392,0.04397270450858426,-1.3228246815842204,-1.311859187225914,0.04659391763684395,0.047467655346263626,0.04834139305568397,-1.2679972097926897,0.05008886847452354,-1.2460662210760756,-1.2351007267177703,0.05271008160278434,0.05358381931220446,0.054457557021623915,0.05250842105667619,0.050482991208637085,0.048457561360598866,0.046432131512559316,0.04440670166452132,0.04238127181648288,0.04035584196844355
3,0.01634803102373561,0.017168751673455773,0.017989472323177047,-1.6609440516901404,0.019630913622617374,0.020451634272337982,0.021272354922057923,0.022093075571778753,0.022913796221498917,0.023734516871219746,0.024555237520939688,0.02537595817066096,0.026196678820380903,0.02701739947010129,0.02783812011982123,0.02865884076954206,0.029479561419262668,0.03030028206898283,0.03112100271870344,0.03194172336842449,0.03276244401814421,0.03358316466786415,0.034403885317585425,0.03522460596730581,0.03604532661702575,0.03686604726674636,0.037686767916466746,0.03850748856618669,0.03932820921590818,0.04014892986562835,0.040969650515347844,0.04179037116506845,0.04261109181478906,0.04343181246450922,0.04425253311422961,0.045073253763950216,-1.3022644936309813,0.04671469506339099,0.047535415713111595,0.04835613636283265,0.04917685701255281,0.04999757766227253,0.050818298311993804,0.04901409361640341,-1.2199483139508784,0.045263796368718134,0.04338864774487661,0.04151349912103397,0.03963835049719222,-1.1773485755199595
4,0.014935488821487208,0.015703192411507638,0.016470896001528956,-1.6920295797634821,-1.6812569190878994,0.018774006771591578,0.019541710361612452,0.020309413951633326,-1.6381662763855713,-1.6273936157099895,0.022612524721695948,0.0233802283117166,0.024147931901737252,0.024915635491758348,0.025683339081779666,0.026451042671799874,0.027218746261820748,0.027986449851841844,0.02875415344186294,0.029521857031884036,0.03028956062190491,0.03105726421192534,0.03182496780194577,-1.4765763662518379,0.03336037498198796,0.03412807857200861,0.03489578216202993,0.03566348575205169,0.03643118934207079,-1.411940402198346,-1.4011677415227644,-1.3903950808471799,0.03950200370215473,0.040269707292175605,0.04103741088219737,-1.3473044381448507,-1.3365317774692698,0.0433405216522591,0.044108225242279975,0.04487592883230063,0.045643632422321945,0.0464113360123426,0.04717903960236369,0.045519766176130405,0.043794898776485125,0.04207003137683851,0.040345163977193677,0.03862029657754773,0.03689542917790223,0.03517056177825695
5,-1.755143839339491,0.014237633149559503,0.01495231967988131,0.015667006210201784,0.016381692740523146,0.01709637927084451,-1.6910863763341688,-1.6804101324999483,-1.6697338886657285,-1.6590576448315095,-1.6483814009972881,0.021384498452772682,0.022099184983094045,0.022813871513414963,0.023528558043736325,0.02424324457405813,0.02495793110437905,0.025672617634700412,0.026387304165021996,0.027101990695342693,-1.5416189626550858,0.02853136375598564,-1.520266474986644,-2.9656031684333373,-1.4989139873182042,-1.4882377434839842,0.032104796407591785,-1.4668852558155439,-1.4562090119813245,-2.849351192666038,-2.829975863371487,-1.4241802804786636,0.03639291558952085,0.037107602119841765,-1.3921515489760021,-1.3814753051417819,0.03925166171080452,-1.3601228174733413,-1.3494465736391212,-1.3387703298049016,0.04211040783209019,0.04282509436241133,0.043539780892732693,0.04202543873585718,0.0404508525604077,0.03887626638495889,-1.2688217280759622,-1.259349682878846,0.03415250785861268,0.032577921683163424
6,-1.7859401168887472,-1.7753602898958893,-1.7647804629030308,-1.754200635910172,0.014757082299476476,0.015418751770098549,0.016080421240720177,0.016742090711342028,0.017403760181963657,0.018065429652585063,0.018727099123206692,0.019388768593828765,0.020050438064450393,0.020712107535072244,-1.63782253898873,0.022035446476315723,0.022697115946937352,-1.6060830580101562,0.02402045488818083,0.024682124358803348,0.02534379382942431,0.026005463300046605,-1.5531839230458646,-1.5426040960530065,-1.532024269060147,-1.521444442067289,0.029313810653155414,0.0299754801237766,0.03063714959439845,0.031298819065020744,0.03196048853564237,0.032622158006264224,0.03328382747688585,0.03394549694750726,-1.4262259991315644,-1.4156461721387077,0.035930505359372145,0.03659217482999466,-1.383906691160134,0.0379155137712377,0.03857718324185977,0.039238852712481176,0.03990052218310303,0.03853111129558484,0.03710680634433272,0.035682501393079935,-1.3017783828246852,-1.2918302888721045,-1.2818821949195243,0.02998528158807101
7,0.010697862214740894,0.011306514625662789,0.011915167036584684,-1.7852861639835205,0.013132471858429806,0.013741124269351923,0.01434977668027404,0.014958429091196157,0.015567081502118274,0.016175733913039947,0.01678438632396273,0.017393038734884847,0.018001691145807408,0.018610343556729303,0.019218995967651642,0.01982764837857376,0.020436300789496098,0.021044953200417993,0.021653605611339888,0.02226225802226267,0.022870910433184122,0.023479562844106905,-1.5861013711050889,0.024696867665950917,0.02530552007687281,-1.5546511406506003,0.026522824898717268,0.027131477309640273,-1.523200910196112,0.028348782131484507,0.02895743454240618,0.02956608695332852,-1.4812672695901263,-1.4707838594386289,-1.4603004492871334,-1.4498170391356362,0.032609349007939326,0.03321800141886189,0.03382665382978378,0.03443530624070634,0.03504395865162779,-1.3869165782266588,-1.3764331680751634,0.03503678385531184,0.033762760128254854,0.032488736401200535,0.031214712674145106,-1.3243108948653666,-1.3138867521573199,0.027392641492978598
8,0.00928532001249227,0.009840955363714432,0.010396590714936593,0.010952226066159865,0.01150786141738247,0.012063496768604631,0.012619132119827903,0.013174767471050064,0.01373040282227267,0.014286038173495497,0.014841673524718324,0.015397308875940707,0.015952944227163313,0.01650857957838614,0.0170642149296083,0.017619850280830907,0.018175485632053068,0.018731120983276783,0.019286756334498723,0.019842391685721106,0.020398027036944155,0.02095366238816676,0.021509297739389588,0.02206493309061175,0.0226205684418348,0.023176203793057848,0.02373183914428023,0.02428747449550306,0.02484310984672522,0.02539874519794827,0.025954380549170875,-1.5255358793731042,-1.5151488860629718,0.02762128660283847,0.028176921954061074,0.028732557305283235,0.02928819265650584,0.029843828007728668,0.03039946335895105,-1.44243993289203,-1.4320529395818944,0.03206636941261931,0.03262200476384258,0.03154245641503772,0.030418713912178985,0.029294971409319803,0.028171228906461288,-1.356791500858629,0.025923743900743146,0.024800001397885074
9,0.007872777810243203,0.008375396101766297,0.008878014393288947,0.009380632684812484,0.009883250976335134,0.010385869267858228,-1.8165854907238925,0.011391105850904637,0.011893724142427509,0.012396342433950824,0.012898960725473696,0.013401579016997012,-1.7548420319112576,0.014406815600042755,0.014909433891566293,0.015412052183088942,0.015914670474612258,0.01641728876613513,0.016919907057658667,0.01742252534918154,0.017925143640704633,0.01842776193222817,0.018930380223750376,0.019432998515274358,0.019935616806796785,0.02043823509831988,0.02094085338984253,0.021443471681365844,0.021946089972888272,0.02244870826441181,0.022951326555935125,0.023453944847458663,0.023956563138981535,0.024459181430503962,0.024961799722027722,0.02546441801355037,-1.507868196660721,0.02646965459659656,0.02697227288811943,0.027474891179643413,0.027977509471166062,0.028480127762689156,0.028982746054211805,0.028048128974765385,0.02707466769610245,0.026101206417440848,0.02512774513877769,0.024154283860116532,0.02318082258145382,0.02220736130279266
